show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,duration_num,primary_country,primary_genre,Cluster
6629,1,3058,4303,2767,435,350,2015,14,0,378,5720,1.0,67,16,2
6630,0,3061,3863,5735,251,564,2010,9,216,353,8710,96.0,29,13,0
6631,0,3062,2446,7409,105,415,2016,9,7,375,8482,104.0,12,15,3
6632,0,3078,3780,7246,15,270,2015,9,198,283,3622,80.0,1,10,0
6634,1,3080,4303,1694,58,1121,2016,12,138,446,5559,3.0,10,21,1
6635,1,3081,4303,4919,603,208,1988,12,162,498,7611,5.0,79,31,1
6636,1,3086,4303,5964,506,398,2016,9,138,97,3808,3.0,78,3,0
6637,0,3089,2478,3432,506,313,2015,12,215,274,6835,95.0,78,10,0
6638,0,3091,1848,4564,271,495,2010,11,217,353,4461,97.0,29,13,0
6639,1,3092,4303,309,2,255,2015,11,0,241,6983,1.0,0,8,2
6640,0,3095,4377,7380,251,684,2017,9,23,326,6602,118.0,29,12,3
6641,1,3097,4303,7246,15,997,2016,12,0,99,7652,1.0,1,3,2
6642,0,3099,303,7468,603,1147,2005,7,23,230,6137,118.0,79,7,3
6643,0,3102,914,7246,506,173,2016,12,156,289,4204,44.0,78,10,0
6645,0,3103,901,7246,162,474,2017,9,168,281,7397,54.0,20,10,0
6646,0,3105,409,118,380,380,2015,12,85,329,7205,170.0,51,12,2
6647,1,3108,4303,4506,603,398,2016,13,0,422,4205,1.0,79,17,2
6648,0,3109,196,1258,492,301,2006,11,23,200,7442,118.0,75,7,2
6649,0,3111,2993,6174,15,173,2015,11,35,327,4327,128.0,1,12,2
6650,0,3119,346,4488,678,168,2016,11,9,207,3407,106.0,79,7,2
6651,0,3125,4410,7246,603,182,2016,5,6,274,2338,103.0,79,10,3
6652,0,3126,3067,712,488,682,2008,9,212,205,3805,92.0,74,7,0
6653,0,3127,3067,4057,488,682,2010,11,5,205,7534,102.0,74,7,2
6654,0,3128,3405,6807,251,613,2017,9,33,326,4648,126.0,29,12,3
6656,0,3136,317,5518,736,1076,2019,12,189,319,3253,73.0,80,12,0
6657,0,3140,541,3759,603,1063,2011,7,16,337,3249,111.0,79,12,3
6658,0,3141,541,7010,603,592,2018,7,3,309,3217,100.0,79,12,3
6659,0,3145,2860,2654,603,768,2011,6,204,125,3901,86.0,79,4,0
6660,0,3149,4042,5187,251,709,2018,9,215,127,790,95.0,29,4,0
6661,0,3151,1689,4876,603,771,2018,6,195,309,8032,79.0,79,12,0
6662,0,3152,617,2433,706,1132,2017,9,199,284,6665,81.0,79,10,0
6663,1,3153,4303,5495,488,656,2015,11,138,394,4171,3.0,74,16,0
6664,0,3154,173,1633,621,1014,2013,8,27,316,1507,120.0,79,12,3
6665,1,3157,4303,3281,506,1064,2016,9,0,100,3321,1.0,78,3,3
6669,0,3158,442,3723,251,911,2013,9,203,350,5513,85.0,29,13,0
6670,0,3163,2675,7246,291,257,2016,9,216,281,3727,96.0,32,10,0
6671,0,3164,1266,7246,736,539,2017,12,211,281,8672,91.0,80,10,0
6672,0,3166,3779,1410,603,693,2017,8,43,309,1619,134.0,79,12,3
6673,0,3167,2814,1552,603,122,2016,5,213,185,7563,93.0,79,7,0
6674,0,3172,2738,5128,506,409,2016,11,200,211,7994,82.0,78,7,0
6675,0,3173,110,566,603,1108,2007,7,206,233,2453,88.0,79,7,0
6676,1,3175,4303,4465,38,304,2017,9,0,244,2947,1.0,5,8,3
6677,0,3177,1752,4626,395,1063,1975,11,216,176,785,96.0,55,6,0
6678,0,3179,1403,107,603,836,2018,6,217,125,4997,97.0,79,4,0
6680,0,3185,2654,2437,621,1260,2012,7,4,359,5382,101.0,79,13,3
6681,0,3187,3730,7628,621,521,2016,9,206,274,3585,88.0,79,10,0
6682,0,3189,4509,6660,424,392,2016,9,202,212,2833,84.0,64,7,0
6683,0,3194,4231,2408,718,542,2017,12,15,288,4964,110.0,79,10,2
6684,0,3195,3617,3284,603,358,2000,6,8,125,6408,105.0,79,4,3
6685,0,3198,2230,2181,350,1092,2017,7,21,185,8095,116.0,44,7,3
6686,0,3199,2442,969,603,1092,1997,8,214,185,3320,94.0,79,7,0
6687,0,3201,1871,7246,84,105,2015,5,15,281,4617,110.0,10,10,3
6688,1,3205,4303,7246,736,722,2018,11,0,104,5815,1.0,80,3,2
6689,0,3206,1905,7496,603,590,1995,7,21,337,240,116.0,79,12,3
6691,0,3210,653,7246,603,173,2016,12,165,274,7167,51.0,79,10,0
6692,0,3212,221,2920,251,518,2012,9,6,326,1000,103.0,29,12,3
6693,0,3216,3697,2329,603,1282,2009,7,201,60,6783,83.0,79,0,0
6694,0,3218,3939,6255,251,518,1999,10,90,328,999,176.0,29,12,2
6695,0,3221,3374,260,251,465,2006,12,59,367,7524,149.0,29,15,2
6696,1,3223,4303,2241,380,235,2011,12,0,394,7323,1.0,51,16,2
6697,0,3224,1118,1918,506,649,2014,11,195,347,8461,79.0,78,13,0
6698,0,3226,2237,6770,58,1147,2010,8,217,0,7597,97.0,10,0,0
6699,0,3229,2033,6284,711,1082,2015,8,211,49,619,91.0,79,0,0
6700,1,3231,4303,7465,506,844,2015,9,0,99,4434,1.0,78,3,3
6702,1,3232,4303,7605,682,518,2011,14,110,422,609,2.0,79,17,2
6703,0,3233,2707,6142,603,247,2016,11,203,213,3658,85.0,79,7,0
6704,0,3234,2707,6143,603,693,2018,11,203,213,7790,85.0,79,7,0
6705,0,3237,854,7002,603,1119,2005,8,22,321,878,117.0,79,12,3
6706,1,3240,4303,2762,736,587,2018,9,110,378,5096,2.0,80,16,3
6707,0,3243,1356,7523,2,362,2016,11,202,353,1388,84.0,0,13,0
6708,0,3249,3111,3583,259,872,2010,11,9,319,3843,106.0,29,12,2
6709,0,3251,511,7251,506,448,2016,6,10,289,5361,107.0,78,10,3
6710,0,3253,2681,3242,603,354,2017,9,218,274,7058,98.0,79,10,0
6711,0,3255,2367,4659,603,900,2018,9,168,274,7256,54.0,79,10,0
6713,1,3256,4303,2426,342,296,2016,9,0,399,2636,1.0,44,16,3
6714,0,3259,1279,2223,105,427,2016,9,48,200,7347,139.0,12,7,3
6715,0,3263,55,7246,113,270,2015,5,206,281,79,88.0,12,10,0
6716,0,3264,3622,6801,506,808,2018,8,213,0,1895,93.0,78,0,0
6717,0,3267,811,3438,603,1049,2016,8,211,36,4146,91.0,79,0,0
6718,0,3273,1115,6377,603,891,2011,7,207,185,4722,89.0,79,7,0
6719,0,3274,2603,7246,736,843,2017,9,9,135,3506,106.0,80,4,3
6720,0,3275,2762,5713,488,713,2014,9,21,220,3206,116.0,74,7,3
6721,0,3298,2229,1691,532,918,2016,8,3,318,8459,100.0,78,12,3
6722,0,3288,590,1022,603,1082,2015,7,216,199,2036,96.0,79,7,0
6724,0,3296,4007,2876,603,448,2013,6,24,313,8039,119.0,79,12,3
6725,1,3294,4303,528,603,1046,2019,11,110,487,5185,2.0,79,30,1
6726,0,3310,591,1687,71,448,2016,11,11,284,7031,108.0,10,10,2
6727,0,3311,2371,1903,108,534,2014,8,7,55,3841,104.0,12,0,3
6728,0,3312,3667,960,251,518,2010,9,31,220,1706,124.0,29,7,3
6729,1,3313,4303,908,603,801,2014,12,0,452,3029,1.0,79,21,2
6730,0,3318,4252,3401,643,1038,2008,6,205,121,4266,87.0,79,4,0
6731,0,3324,1787,2800,603,13,2013,5,191,470,8,75.0,79,27,1
6732,0,3327,2173,1963,656,1125,2009,6,11,133,8676,108.0,79,4,3
6733,0,3330,4394,4323,162,964,1974,17,6,329,6795,103.0,20,12,2
6735,1,3336,4303,3033,483,247,2012,9,0,393,2291,1.0,73,16,3
6736,0,3346,4124,4080,603,579,2017,8,6,36,803,103.0,79,0,3
6737,0,3348,1941,4579,593,524,2017,7,207,353,8613,89.0,78,13,0
6738,0,3361,440,2577,492,301,2014,9,6,329,4076,103.0,75,12,3
6739,0,3362,1213,6416,418,760,2019,11,207,60,8121,89.0,62,0,0
6740,0,3363,4052,6015,251,319,2017,11,24,329,718,119.0,29,12,2
6741,0,3364,2023,2444,589,564,2017,8,9,513,268,106.0,78,35,1
6742,0,3365,1166,7246,704,426,2015,11,210,274,4674,90.0,79,10,0
6743,0,3366,571,7396,603,850,2018,6,23,125,7738,118.0,79,4,3
6744,0,3303,3739,2666,251,283,2014,5,215,319,706,95.0,29,12,0
6746,1,3367,4303,4330,506,294,2015,12,0,102,8545,1.0,78,3,2
6747,0,3370,4020,2626,603,818,2008,7,30,13,4925,123.0,79,0,3
6748,0,3371,4020,2633,603,818,1989,7,34,8,1504,127.0,79,0,3
6749,0,3372,4020,2628,603,818,1981,6,21,8,7748,116.0,79,0,3
6750,0,3373,4020,2629,603,818,1984,6,24,8,4926,119.0,79,0,3
6751,0,3374,1989,5027,603,270,2016,11,219,344,1686,99.0,79,12,0
6752,0,3376,1695,6064,603,706,2013,6,210,274,3799,90.0,79,10,0
6753,0,3377,2470,7246,506,590,2016,12,210,281,5010,90.0,78,10,0
6754,0,3378,3345,1051,228,1006,2009,8,65,0,64,153.0,22,0,3
6755,0,3387,1621,1073,227,987,2008,6,9,13,7608,106.0,22,0,3
6757,0,3390,2148,252,251,564,2005,9,51,39,530,141.0,29,0,3
6758,1,3394,4303,7246,506,722,2017,11,0,100,3521,1.0,78,3,2
6759,1,3396,4303,7246,603,987,2015,9,0,234,5362,1.0,79,8,3
6760,1,3397,4303,7246,296,841,2017,9,0,292,4766,1.0,33,11,3
6761,1,3402,4303,7246,506,817,2018,11,0,446,6001,1.0,78,21,2
6762,0,3404,1232,2180,342,1147,2013,7,29,200,7603,122.0,44,7,3
6763,1,3405,4303,2776,58,391,2007,11,110,262,3004,2.0,10,8,2
6764,0,3407,2793,6558,603,169,2016,9,205,185,3691,87.0,79,7,0
6765,0,3413,3182,2036,58,770,2015,8,5,330,4667,102.0,10,12,3
6766,0,3427,4258,3716,319,426,2004,12,206,5,2104,88.0,36,0,0
6768,0,3428,4258,3713,319,426,2003,9,219,5,6407,99.0,36,0,0
6769,0,3426,4258,3717,319,426,2002,9,219,5,8649,99.0,36,0,0
6770,0,3430,828,5109,603,1092,2009,7,43,343,2031,134.0,79,12,3
6771,0,3433,715,7246,58,830,2018,12,211,274,2497,91.0,10,10,0
6772,0,3434,1992,5153,429,542,2017,11,206,319,2675,88.0,66,12,0
6773,0,3439,2955,6622,251,564,2006,14,34,319,138,127.0,29,12,2
6774,0,3440,2203,6662,251,577,2010,9,46,200,2845,137.0,29,7,3
6775,0,3442,1697,2992,603,1003,2018,9,193,289,956,77.0,79,10,0
6776,0,3445,2403,151,603,30,2014,6,187,149,8448,71.0,79,4,0
6777,1,3446,4303,153,95,1337,2011,14,110,422,6345,2.0,10,17,2
6780,0,3454,4311,6821,251,564,2015,9,39,329,1446,130.0,29,12,3
6781,1,3458,4303,7246,506,294,2014,12,0,294,2160,1.0,78,11,2
6782,1,8804,4303,6627,435,554,2015,11,0,380,3812,1.0,67,16,2
6783,0,3460,2560,5709,251,564,2013,11,50,328,7589,140.0,29,12,2
6784,0,3462,303,4021,603,1108,1995,6,4,125,6429,101.0,79,4,3
6785,0,3466,1662,6206,736,932,2012,9,4,219,7817,101.0,80,7,3
6786,0,3468,2605,1607,444,122,2015,11,211,220,7740,91.0,69,7,0
6787,0,3470,1523,4527,150,964,2017,9,202,219,7501,84.0,18,7,0
6788,0,3473,4502,396,603,132,2014,5,206,289,7159,88.0,79,10,0
6789,0,8806,4479,7236,736,709,2018,14,183,121,5353,68.0,80,4,0
6791,0,3482,3883,6248,251,1146,2006,9,76,329,7295,163.0,29,12,3
6792,0,3491,2694,5470,165,276,2013,6,213,148,3459,93.0,20,4,0
6793,0,3492,1549,7246,58,1000,2018,11,204,289,5590,86.0,10,10,0
6794,1,3486,4029,2773,678,11,2016,11,0,244,5110,1.0,79,8,2
6795,0,3493,3345,5506,603,1014,1997,8,66,344,8097,154.0,79,12,3
6796,0,3495,1128,1331,746,742,2015,9,212,200,687,92.0,83,7,0
6797,0,3504,2518,5265,251,1146,2009,9,41,326,4918,132.0,29,12,3
6798,0,3508,4303,4829,736,402,2014,13,122,442,5022,22.0,80,19,2
6799,0,3509,1438,5736,251,458,2013,9,41,319,514,132.0,29,12,3
6800,0,3510,3039,4231,251,627,2012,9,214,319,8406,94.0,29,12,0
6802,0,3513,444,744,380,436,2016,9,41,200,1531,132.0,51,7,3
6803,1,3520,4303,6919,319,336,2008,10,0,402,3650,1.0,36,16,2
6804,0,3528,2261,3065,603,818,2001,8,8,186,5031,105.0,79,7,3
6805,0,3530,1752,4661,394,1063,1973,11,217,329,7385,97.0,55,12,0
6806,1,3549,4303,335,603,1465,2019,10,110,446,2118,2.0,79,21,1
6807,0,3551,4383,3214,603,132,2015,7,12,274,6585,109.0,79,10,3
6808,1,3552,4303,6656,603,412,2008,9,110,156,5020,2.0,79,5,3
6809,0,3557,828,3421,603,818,2014,8,43,335,1521,134.0,79,12,3
6810,0,3559,1424,2740,294,900,2018,9,167,277,4235,53.0,32,10,0
6811,0,3560,648,3266,603,613,2016,11,202,285,6698,84.0,79,10,0
6813,1,3563,4303,7232,251,358,2009,9,0,412,4370,1.0,29,16,3
6814,0,3575,1911,3304,603,1092,1973,8,5,288,5047,102.0,79,10,3
6815,1,3582,4303,7246,407,900,2017,14,0,422,4451,1.0,59,17,2
6816,0,3585,983,3323,603,963,2011,6,195,274,6925,79.0,79,10,0
6817,0,3586,3363,5807,736,1146,1960,9,96,39,3558,181.0,80,0,3
6818,0,3598,1954,7246,506,314,2017,9,210,283,3971,90.0,78,10,0
6819,0,3602,397,7246,251,178,2005,9,195,281,7435,79.0,29,10,0
6820,0,3604,286,6977,603,931,2012,7,42,60,5597,133.0,79,0,3
6821,0,3605,80,5192,251,1146,2013,11,32,375,108,125.0,29,15,2
6822,0,3608,4303,3422,736,542,2017,11,198,288,4260,80.0,80,10,0
6824,0,3620,539,651,603,915,2018,11,4,323,7550,101.0,79,12,2
6825,1,3621,4204,1955,506,180,2015,9,0,119,4283,1.0,78,3,3
6826,0,3622,224,1765,251,518,2017,11,44,52,6732,135.0,29,0,2
6827,1,3628,4303,2013,96,307,2015,11,0,400,1930,1.0,11,16,2
6828,1,3629,4303,720,342,267,2016,9,0,400,5084,1.0,44,16,3
6829,0,3634,973,6254,251,1146,1997,9,42,220,6015,133.0,29,7,3
6830,0,3636,1985,3500,603,1020,2011,6,211,125,4793,91.0,79,4,0
6831,0,3637,4072,7246,736,722,2017,9,166,274,3762,52.0,80,10,0
6832,0,3638,3059,4866,603,1478,2009,7,30,197,4810,123.0,79,7,3
6833,1,3641,4303,2023,603,89,2014,13,110,422,5669,2.0,79,17,2
6835,0,3644,3682,572,603,1424,2011,7,18,230,1688,113.0,79,7,3
6836,0,3646,3281,485,603,869,2005,8,10,199,7819,107.0,79,7,3
6837,0,3648,2345,5004,606,1014,2015,7,35,60,1415,128.0,79,0,3
6838,0,3653,3597,625,229,1038,2005,7,214,230,8712,94.0,22,7,0
6839,0,3661,1997,6753,239,708,1992,9,215,25,6130,95.0,26,0,0
6840,0,3662,2013,3655,603,518,2011,3,9,288,6344,106.0,79,10,3
6841,1,3667,4303,1565,319,222,2012,11,0,77,1394,1.0,36,2,2
6842,0,3668,2192,2630,547,1109,2002,7,47,36,5537,138.0,78,0,3
6843,1,3743,4303,2551,492,242,2013,9,0,242,252,1.0,75,8,3
6844,0,3679,3734,2736,251,375,2017,9,48,326,6567,139.0,29,12,3
6846,0,3681,2305,3328,251,564,2015,12,41,329,6212,132.0,29,12,2
6847,0,3685,4198,449,251,1146,1981,9,88,39,5017,173.0,29,0,3
6848,0,3686,1887,7075,251,684,2017,12,8,326,2229,105.0,29,12,2
6849,0,3687,3134,5829,251,504,2016,11,58,39,4712,148.0,29,0,2
6850,0,3693,642,7552,251,474,2016,9,27,329,8528,120.0,29,12,3
6851,0,3695,3591,4284,646,448,2014,6,203,138,1269,85.0,79,4,0
6852,0,3697,3311,2705,251,465,2010,9,18,328,903,113.0,29,12,3
6853,0,3701,3638,7082,506,619,2016,11,219,513,936,99.0,78,35,1
6854,0,3704,1079,4023,251,564,2017,9,153,319,1001,41.0,29,12,0
6855,0,3710,4303,6565,251,564,2017,9,15,353,365,110.0,29,13,3
6857,0,3721,3766,2706,251,465,2008,9,46,367,8166,137.0,29,15,3
6858,0,3725,1723,4826,603,1147,2001,7,23,230,911,118.0,79,7,3
6859,0,3728,3676,2234,251,1146,1982,12,50,199,5969,140.0,29,7,2
6860,0,3736,215,3827,603,671,2006,5,203,470,5630,85.0,79,27,1
6861,0,3740,4366,5700,251,657,2017,9,21,326,7924,116.0,29,12,3
6862,0,3741,705,4543,251,518,2005,9,42,200,8695,133.0,29,7,3
6863,1,3747,2221,6280,603,287,1990,9,0,291,5112,1.0,79,11,3
6864,1,3748,2221,7246,603,287,2014,12,0,291,2705,1.0,79,11,2
6865,1,3749,4303,5633,603,302,1996,12,0,291,4197,1.0,79,11,2
6866,0,3756,2410,3936,603,737,2011,8,207,470,6153,89.0,79,27,1
6868,0,3757,2410,3936,603,666,2013,8,191,470,5688,75.0,79,27,1
6869,0,3758,3848,3936,603,737,2010,11,182,470,8605,67.0,79,27,1
6870,0,3763,2460,3953,603,818,2017,11,210,285,5273,90.0,79,10,0
6871,1,3765,4303,2268,380,1014,2017,9,0,240,1655,1.0,51,8,3
6872,0,3766,4034,6339,251,564,1993,9,85,39,918,170.0,29,0,3
6873,1,3767,4303,5819,251,613,2018,9,0,243,3957,1.0,29,8,3
6874,1,3769,4303,7231,251,314,2013,9,0,412,6598,1.0,29,16,3
6875,0,3773,1082,701,251,685,2006,9,31,200,279,124.0,29,7,3
6876,1,3774,4303,7332,251,577,2011,9,0,244,3666,1.0,29,8,3
6877,0,3775,1605,788,251,1146,1980,12,27,164,1118,120.0,29,6,2
6879,0,3776,4066,2227,251,564,2003,9,69,219,8495,157.0,29,7,3
6880,0,3777,4043,6016,251,930,2018,9,31,319,29,124.0,29,12,3
6881,0,3779,1092,285,603,610,2017,8,15,0,6132,110.0,79,0,3
6882,0,3780,1990,284,603,228,2016,11,210,0,1667,90.0,79,0,0
6883,0,3781,3051,3531,603,1094,1995,8,217,215,1819,97.0,79,7,0
6884,0,3784,3208,6067,388,872,2015,9,11,331,4085,108.0,54,12,3
6885,0,3786,902,3302,357,432,2015,8,215,39,8142,95.0,47,0,0
6886,1,3789,4303,2792,736,1147,2010,13,110,422,1301,2.0,80,17,2
6887,0,3790,3345,7239,686,1147,2003,8,16,0,2282,111.0,79,0,3
6888,0,3791,3345,7238,603,1147,2004,8,46,0,6387,137.0,79,0,3
6891,0,3792,4015,7270,506,288,2016,11,3,51,5524,100.0,78,0,2
6892,0,3793,1348,3128,162,930,2015,9,167,281,3982,53.0,20,10,0
6893,0,3795,3210,7113,603,283,2016,11,205,0,5724,87.0,79,0,0
6894,0,3797,2028,5896,603,1356,2011,8,9,38,7153,106.0,79,0,3
6895,0,3802,3979,2491,603,1225,1988,7,204,188,2238,86.0,79,7,0
6896,0,3805,3549,3793,603,1478,2010,7,3,27,1687,100.0,79,0,3
6897,0,3808,420,6891,247,577,2016,11,6,39,7592,103.0,27,0,2
6898,0,3809,3196,1714,506,869,2014,8,12,325,5544,109.0,78,12,3
6899,0,3812,1273,1299,603,161,2015,5,199,318,2133,81.0,79,12,0
6900,0,3816,1837,655,621,1092,2005,7,218,20,1313,98.0,79,0,0
6902,1,3820,4000,7246,736,737,2018,12,0,102,5311,1.0,80,3,2
6903,0,3821,3242,7508,603,1147,1996,7,19,194,1567,114.0,79,7,3
6904,0,3822,1055,2581,166,763,2017,8,205,309,483,87.0,20,12,0
6905,0,3827,17,3711,251,474,2015,12,41,217,727,132.0,29,7,2
6906,0,3833,1378,5107,603,1147,1997,8,21,513,455,116.0,79,35,1
6907,1,3832,4303,4142,736,954,2016,9,0,394,1638,1.0,80,16,3
6908,1,3837,4303,3331,506,1064,2017,9,0,104,2940,1.0,78,3,3
6909,0,3676,4440,7662,338,417,2013,9,212,209,432,92.0,42,7,0
6910,1,3841,4303,6199,319,1119,2015,11,110,80,604,2.0,36,2,0
6911,0,3843,1161,3849,631,1424,2015,8,219,359,334,99.0,79,13,0
6913,0,3844,1326,7412,603,313,1945,9,178,173,7173,63.0,79,6,0
6914,0,3845,162,5315,719,1063,2009,7,28,467,2215,121.0,79,24,1
6915,0,3850,2035,1785,506,294,2016,10,170,274,8666,56.0,78,10,0
6916,1,3853,4303,7246,736,552,2014,12,0,292,3529,1.0,80,11,2
6917,0,3854,1902,5746,572,925,2012,7,216,39,8581,96.0,78,0,0
6918,0,3860,1488,6351,251,1146,1972,9,20,369,1091,115.0,29,15,3
6919,0,3862,1528,6747,373,250,2014,11,22,223,8190,117.0,50,7,2
6920,0,3863,4303,1579,736,432,2009,14,172,121,1182,58.0,80,4,0
6921,0,3864,2937,1580,736,432,2013,14,177,121,2262,62.0,80,4,0
6922,0,3865,2937,1581,736,432,2016,13,180,121,182,65.0,80,4,0
6924,0,3866,4181,1579,736,432,2012,14,176,121,4914,61.0,80,4,0
6925,0,3867,4181,6960,251,487,2017,14,180,121,4917,65.0,29,4,0
6926,0,3868,4181,5999,736,432,2017,14,180,121,181,65.0,80,4,0
6927,0,3869,4303,1579,736,432,2010,14,172,121,2456,58.0,80,4,0
6928,0,3870,2937,1579,736,432,2013,14,175,121,6503,60.0,80,4,0
6929,0,3871,4271,4055,603,770,2015,8,199,318,1529,81.0,79,12,0
6930,1,3872,4303,7278,736,994,2019,14,0,422,3981,1.0,80,17,2
6931,0,3875,3088,2572,603,88,2013,5,203,345,5611,85.0,79,13,0
6932,0,3877,4423,6128,603,818,2017,8,213,197,646,93.0,79,7,0
6933,0,3880,3456,1767,251,1146,2017,11,33,319,1506,126.0,29,12,2
6935,0,3883,3980,6757,243,1225,2004,8,219,21,6092,99.0,26,0,0
6936,0,3884,295,1940,350,684,2010,14,195,125,6068,79.0,44,4,0
6937,0,3887,4187,2882,603,10,2010,12,133,125,2594,26.0,79,4,0
6938,0,3889,3963,2913,110,452,2017,12,10,25,7531,107.0,12,0,2
6939,0,3891,4065,5169,736,684,2017,9,42,329,1479,133.0,80,12,3
6940,0,3895,3016,4091,506,824,1998,8,215,288,7021,95.0,78,10,0
6941,1,3896,4303,4112,492,242,2014,9,0,394,96,1.0,75,16,3
6942,0,3897,4489,893,492,301,2012,11,3,200,7993,100.0,75,7,2
6943,0,3898,2322,5714,251,590,2000,12,59,329,1462,149.0,29,12,2
6944,0,3902,1074,4101,603,574,2017,11,166,443,5059,52.0,79,20,1
6946,0,3904,3718,225,251,564,2004,12,78,369,3001,165.0,29,15,2
6947,0,3950,2376,5340,2,270,2016,11,7,217,7181,104.0,0,7,2
6948,0,3907,916,7246,603,564,2017,8,19,274,5743,114.0,79,10,3
6949,0,3929,2493,4364,603,1147,1987,7,12,178,6651,109.0,79,6,3
6950,0,3930,1441,4748,302,281,2016,11,206,217,2078,88.0,34,7,0
6951,1,3933,4303,2179,603,1147,2012,9,138,399,7072,3.0,79,16,0
6952,1,3934,4303,7670,736,459,2016,9,0,412,5680,1.0,80,16,3
6953,1,3941,4303,4328,342,591,2017,11,0,241,3322,1.0,44,8,2
6954,1,3944,4303,5012,342,831,2010,12,0,151,7131,1.0,44,5,2
6955,1,3946,139,508,123,831,2016,9,0,241,2764,1.0,13,8,3
6957,0,3951,4086,5874,251,564,2016,9,53,332,3390,143.0,29,12,3
6958,0,3954,3942,6228,488,715,2011,11,17,350,7876,112.0,74,13,2
6959,0,3958,769,491,239,401,2016,8,4,0,2193,101.0,26,0,3
6960,0,3963,2508,5580,603,987,2006,7,15,467,8099,110.0,79,24,3
6961,0,3965,4303,398,603,833,2018,4,201,211,1990,83.0,79,7,3
6962,1,3964,4303,5208,121,590,2015,9,0,400,7132,1.0,13,16,3
6963,0,3972,2528,6216,251,577,2010,11,55,326,4929,145.0,29,12,2
6964,1,3973,4303,883,506,398,2011,9,138,109,3732,3.0,78,3,0
6965,0,3976,3349,1879,690,436,2017,9,205,0,2328,87.0,79,0,0
6966,1,3982,4303,4100,435,351,2015,9,0,238,8233,1.0,67,8,3
6968,0,3986,1703,5863,603,1206,2019,11,204,320,5986,86.0,79,12,0
6969,0,3988,2198,1490,582,1014,2015,8,20,0,837,115.0,78,0,3
6970,0,3989,2687,3859,643,818,2010,8,213,322,3371,93.0,79,12,0
6971,0,4003,884,3739,162,613,2017,9,28,284,1561,121.0,20,10,3
6972,0,4004,1188,7246,162,930,2014,12,168,281,6933,54.0,20,10,0
6973,0,4007,253,489,678,1104,2010,6,3,230,2462,100.0,79,7,3
6974,0,4009,3626,3371,603,1238,2003,13,148,121,4782,37.0,79,4,2
6975,0,4010,3619,3142,603,1238,2011,13,144,442,8656,33.0,79,19,1
6976,0,4011,3619,3142,603,1238,2011,13,146,442,5955,35.0,79,19,1
6977,0,4012,3619,3613,736,1238,2011,13,143,121,7654,32.0,80,4,2
6979,1,4014,4303,6394,506,1266,2018,13,0,110,3025,1.0,78,3,2
6980,0,4015,451,5544,251,684,2017,11,57,209,6689,147.0,29,7,2
6981,0,4018,4328,5314,621,812,2014,7,15,43,1938,110.0,79,0,3
6982,0,4025,4497,2669,606,1147,2010,6,217,121,6156,97.0,79,4,0
6983,0,4026,4454,1679,105,588,2017,11,11,55,870,108.0,12,0,2
6984,0,4027,737,2477,239,694,1982,9,4,32,7180,101.0,26,0,3
6985,1,4028,4303,2174,603,833,2017,12,0,291,3930,1.0,79,11,2
6986,0,4030,3791,5576,603,1092,2010,8,3,47,787,100.0,79,0,3
6987,1,4032,4303,2012,736,844,2017,10,138,422,2548,3.0,80,17,0
6988,1,4033,288,3053,134,844,2018,13,0,422,3671,1.0,17,17,2
6990,0,3914,258,1005,736,644,2018,10,160,281,4368,48.0,80,10,0
6991,0,3924,4303,7246,136,844,2016,15,156,7,3019,44.0,17,0,2
6992,1,4038,4303,179,736,698,2017,13,0,422,6187,1.0,80,17,2
6993,0,4039,2619,1609,682,100,2013,15,194,125,3467,78.0,79,4,0
6994,0,4040,3175,7246,162,303,2016,11,6,284,6846,103.0,20,10,2
6995,0,4046,1965,7411,603,313,1946,12,172,173,6151,58.0,79,6,0
6996,1,4057,3114,362,492,324,2014,11,138,393,3230,3.0,75,16,0
6997,0,4058,1842,3177,603,849,2018,9,210,224,1482,90.0,79,7,0
6998,1,4062,4303,7246,58,1064,2014,12,0,446,282,1.0,10,21,2
6999,0,4066,1822,810,603,673,2014,8,207,208,3758,89.0,79,7,0
7002,0,4075,3616,7246,603,959,2018,12,201,285,265,83.0,79,10,0
7003,1,4078,4303,1699,603,52,2009,10,0,102,5320,1.0,79,3,3
7004,1,4071,4303,1699,506,158,2014,9,0,102,6940,1.0,78,3,3
7005,0,4080,2139,4350,58,956,2018,11,202,349,1031,84.0,10,13,0
7006,0,4081,1997,4152,239,694,1997,9,7,52,5055,104.0,26,0,3
7007,0,4084,2256,4878,603,934,2018,12,219,310,5631,99.0,79,12,0
7008,0,4087,183,4617,342,1092,1992,8,8,176,7777,105.0,44,6,3
7009,0,4089,716,7368,603,115,2015,8,214,344,1783,94.0,79,12,0
7010,1,4093,4303,1090,506,1063,2012,11,110,117,5953,2.0,78,3,0
7011,0,4094,4020,1616,671,556,2012,7,62,309,3270,150.0,79,12,3
7013,0,4098,2176,5078,150,937,2013,9,16,52,5122,111.0,18,0,3
7014,0,4102,1173,5755,736,1092,1990,9,21,288,6224,116.0,80,10,3
7015,0,4107,1608,4257,239,684,1983,9,212,54,5989,92.0,26,0,0
7016,1,4109,4303,2283,15,542,2015,16,0,433,1525,1.0,1,17,2
7017,0,4110,4183,2284,15,577,2016,14,126,125,8359,23.0,1,4,2
